Linux 2.6.32-754.35.1.el6.x86_64 (hdfs-nn1.spa.umn.edu) 	02/18/2022 	_x86_64_	(16 CPU)

01:34:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:43:16 PM     all      0.12      0.00      0.08      0.11      0.00     99.69
03:43:36 PM     all      0.16      0.00      0.16      0.12      0.00     99.56
03:43:56 PM     all      0.11      0.00      0.08      0.05      0.00     99.76
03:44:16 PM     all      0.11      0.00      0.08      0.07      0.00     99.74
03:44:36 PM     all      0.14      0.00      0.12      0.06      0.00     99.68
03:44:56 PM     all      0.10      0.00      0.09      0.05      0.00     99.76
03:45:16 PM     all      8.95      0.00      0.84      0.11      0.00     90.09
03:45:36 PM     all      8.63      0.00      0.32      0.08      0.00     90.98
03:45:56 PM     all      0.11      0.00      0.10      0.04      0.00     99.74
03:46:16 PM     all      0.12      0.00      0.09      0.10      0.00     99.69
03:46:36 PM     all      0.14      0.00      0.12      0.05      0.00     99.70
03:46:56 PM     all      0.11      0.00      0.10      0.03      0.00     99.76
03:47:16 PM     all      0.10      0.00      0.08      0.13      0.00     99.69
03:47:36 PM     all      0.13      0.00      0.13      0.07      0.00     99.68
03:47:56 PM     all      0.09      0.00      0.11      0.03      0.00     99.77
03:48:16 PM     all      0.09      0.00      0.07      0.04      0.00     99.80
03:48:36 PM     all      0.12      0.00      0.13      0.06      0.00     99.69
03:48:56 PM     all      0.10      0.00      0.09      0.04      0.00     99.77
03:49:16 PM     all      0.10      0.00      0.08      0.08      0.00     99.73
03:49:36 PM     all      0.12      0.00      0.12      0.09      0.00     99.67
03:49:56 PM     all      0.11      0.00      0.08      0.03      0.00     99.77
03:50:16 PM     all      0.13      0.00      0.49      0.06      0.00     99.33
03:50:36 PM     all      0.23      0.00      0.18      0.06      0.00     99.54
03:50:56 PM     all      0.10      0.00      0.10      0.05      0.00     99.75
03:51:16 PM     all      0.11      0.00      0.08      0.09      0.00     99.72
03:51:36 PM     all      0.12      0.00      0.12      0.13      0.00     99.64
03:51:56 PM     all      0.11      0.00      0.09      0.03      0.00     99.77
03:52:16 PM     all      0.11      0.00      0.07      0.08      0.00     99.74
03:52:36 PM     all      0.12      0.00      0.13      0.06      0.00     99.69
03:52:56 PM     all      0.10      0.00      0.10      0.03      0.00     99.77
03:53:16 PM     all      0.16      0.00      0.09      0.13      0.00     99.61
03:53:36 PM     all      0.13      0.00      0.13      0.08      0.00     99.66
03:53:56 PM     all      0.11      0.00      0.09      0.05      0.00     99.75
03:54:16 PM     all      0.12      0.00      0.08      0.03      0.00     99.77
03:54:36 PM     all      0.13      0.00      0.13      0.04      0.00     99.71
03:54:56 PM     all      0.11      0.00      0.09      0.05      0.00     99.75
03:55:16 PM     all      0.13      0.00      1.07      0.08      0.00     98.73
03:55:36 PM     all      0.20      0.00      0.18      0.15      0.00     99.47
03:55:56 PM     all      0.12      0.00      0.10      0.05      0.00     99.73
03:56:16 PM     all      0.12      0.00      0.08      0.03      0.00     99.77
03:56:36 PM     all      0.13      0.00      0.13      0.05      0.00     99.70
03:56:56 PM     all      0.11      0.00      0.09      0.05      0.00     99.76
03:57:16 PM     all      0.13      0.00      0.08      0.05      0.00     99.74
03:57:36 PM     all      0.13      0.00      0.13      0.10      0.00     99.64
03:57:56 PM     all      0.12      0.00      0.10      0.04      0.00     99.74
03:58:16 PM     all      0.11      0.00      0.09      0.04      0.00     99.77
03:58:36 PM     all      0.13      0.00      0.13      0.05      0.00     99.70
03:58:56 PM     all      0.12      0.00      0.10      0.06      0.00     99.72
03:59:16 PM     all      0.09      0.00      0.08      0.03      0.00     99.80
03:59:36 PM     all      0.13      0.00      0.13      0.11      0.00     99.63
03:59:56 PM     all      0.12      0.00      0.09      0.07      0.00     99.72
04:00:16 PM     all      8.81      0.00      1.31      0.07      0.00     89.81
04:00:36 PM     all      9.15      0.00      0.44      0.11      0.00     90.29
04:00:56 PM     all      0.12      0.00      0.10      0.08      0.00     99.70
04:01:16 PM     all      0.11      0.00      0.09      0.04      0.00     99.76
04:01:36 PM     all      0.13      0.00      0.13      0.13      0.00     99.62
04:01:56 PM     all      0.10      0.00      0.09      0.05      0.00     99.76
04:02:16 PM     all      0.11      0.00      0.08      0.08      0.00     99.73
04:02:36 PM     all      0.12      0.00      0.12      0.07      0.00     99.69
04:02:56 PM     all      0.10      0.00      0.09      0.03      0.00     99.78
04:03:16 PM     all      0.09      0.00      0.08      0.05      0.00     99.78
04:03:36 PM     all      0.15      0.00      0.13      0.09      0.00     99.64
04:03:56 PM     all      0.11      0.00      0.09      0.05      0.00     99.75
04:04:16 PM     all      0.10      0.00      0.07      0.05      0.00     99.78
04:04:36 PM     all      0.13      0.00      0.12      0.04      0.00     99.71
04:04:56 PM     all      0.12      0.00      0.09      0.04      0.00     99.75
04:05:16 PM     all      0.11      0.00      0.42      0.06      0.00     99.41
04:05:36 PM     all      0.24      0.00      0.19      0.13      0.00     99.44
04:05:56 PM     all      0.19      0.00      0.09      0.05      0.00     99.67
04:06:16 PM     all      0.10      0.00      0.08      0.05      0.00     99.77
04:06:36 PM     all      0.14      0.00      0.13      0.05      0.00     99.68
04:06:56 PM     all      0.10      0.00      0.09      0.05      0.00     99.75
04:07:16 PM     all      0.10      0.00      0.07      0.06      0.00     99.77
04:07:36 PM     all      0.13      0.00      0.12      0.11      0.00     99.63
04:07:56 PM     all      0.11      0.00      0.10      0.04      0.00     99.75
04:08:16 PM     all      0.15      0.00      0.11      0.07      0.00     99.67
04:08:36 PM     all      0.14      0.00      0.12      0.06      0.00     99.68
04:08:56 PM     all      2.56      0.00      0.41      0.10      0.00     96.93
04:09:16 PM     all      0.10      0.00      0.08      0.07      0.00     99.76
04:09:36 PM     all      0.12      0.00      0.12      0.13      0.00     99.62
04:09:56 PM     all      0.12      0.00      0.10      0.03      0.00     99.75
04:10:16 PM     all      0.12      0.00      1.08      0.11      0.00     98.69
04:10:36 PM     all      0.23      0.00      0.20      0.10      0.00     99.46
04:10:56 PM     all      0.13      0.00      0.13      0.05      0.00     99.70
04:11:16 PM     all      0.10      0.00      0.09      0.06      0.00     99.75
04:11:36 PM     all      0.13      0.00      0.13      0.11      0.00     99.63
04:11:56 PM     all      0.12      0.00      0.09      0.12      0.00     99.67
04:12:16 PM     all      0.12      0.00      0.08      0.07      0.00     99.73
04:12:36 PM     all      0.13      0.00      0.13      0.04      0.00     99.70
04:12:56 PM     all      0.12      0.00      0.10      0.04      0.00     99.74
04:13:16 PM     all      0.10      0.00      0.08      0.03      0.00     99.78
04:13:36 PM     all      0.14      0.00      0.16      0.28      0.00     99.41
04:13:56 PM     all      0.13      0.00      0.09      0.03      0.00     99.74
04:14:16 PM     all      0.10      0.00      0.07      0.05      0.00     99.77
04:14:36 PM     all      0.12      0.00      0.12      0.05      0.00     99.71
04:14:56 PM     all      0.11      0.00      0.09      0.04      0.00     99.75
04:15:16 PM     all      8.95      0.00      1.30      0.07      0.00     89.68
04:15:36 PM     all      8.91      0.00      0.33      0.14      0.00     90.62
04:15:56 PM     all      0.12      0.00      0.10      0.06      0.00     99.72
04:16:16 PM     all      0.10      0.00      0.08      0.06      0.00     99.77
04:16:36 PM     all      0.13      0.00      0.13      0.07      0.00     99.67
04:16:56 PM     all      0.16      0.00      0.13      0.05      0.00     99.67
04:17:16 PM     all      0.11      0.00      0.07      0.03      0.00     99.79
04:17:36 PM     all      0.12      0.00      0.13      0.14      0.00     99.60
04:17:56 PM     all      0.11      0.00      0.10      0.05      0.00     99.74
04:18:16 PM     all      0.09      0.00      0.08      0.04      0.00     99.79
04:18:36 PM     all      0.13      0.00      0.12      0.05      0.00     99.70
04:18:56 PM     all      0.13      0.00      0.10      0.05      0.00     99.73
04:19:16 PM     all      0.09      0.00      0.07      0.03      0.00     99.82
04:19:36 PM     all      0.12      0.00      0.13      0.09      0.00     99.66
04:19:56 PM     all      0.11      0.00      0.09      0.05      0.00     99.75
04:20:16 PM     all      0.13      0.00      0.51      0.07      0.00     99.30
04:20:36 PM     all      0.20      0.00      0.17      0.07      0.00     99.57
04:20:56 PM     all      0.11      0.00      0.08      0.06      0.00     99.76
04:21:16 PM     all      0.11      0.00      0.08      0.05      0.00     99.76
04:21:36 PM     all      0.13      0.00      0.13      0.14      0.00     99.59
04:21:56 PM     all      0.10      0.00      0.08      0.03      0.00     99.78
04:22:16 PM     all      0.10      0.00      0.09      0.07      0.00     99.74
04:22:36 PM     all      0.14      0.00      0.12      0.05      0.00     99.69
04:22:56 PM     all      0.11      0.00      0.09      0.04      0.00     99.77
04:23:16 PM     all      0.16      0.00      0.11      0.05      0.00     99.67
04:23:36 PM     all      0.13      0.00      0.12      0.15      0.00     99.59
04:23:56 PM     all      0.10      0.00      0.08      0.05      0.00     99.77
04:24:16 PM     all      0.12      0.00      0.09      0.05      0.00     99.74
04:24:36 PM     all      0.13      0.00      0.12      0.05      0.00     99.71
04:24:56 PM     all      0.13      0.00      0.07      0.06      0.00     99.74
04:25:16 PM     all      0.13      0.00      0.46      0.06      0.00     99.35
04:25:36 PM     all      0.24      0.00      0.18      0.15      0.00     99.42
04:25:56 PM     all      0.11      0.00      0.08      0.08      0.00     99.73
04:26:16 PM     all      0.11      0.00      0.08      0.03      0.00     99.77
04:26:36 PM     all      0.13      0.00      0.13      0.06      0.00     99.69
04:26:56 PM     all      0.10      0.00      0.08      0.03      0.00     99.79
04:27:16 PM     all      0.13      0.00      0.09      0.04      0.00     99.74
04:27:36 PM     all      0.12      0.00      0.13      0.10      0.00     99.65
04:27:56 PM     all      0.11      0.00      0.09      0.05      0.00     99.75
04:28:16 PM     all      0.11      0.00      0.09      0.07      0.00     99.73
04:28:36 PM     all      0.11      0.00      0.13      0.04      0.00     99.72
04:28:56 PM     all      0.13      0.00      0.07      0.04      0.00     99.76
04:29:16 PM     all      0.10      0.00      0.10      0.06      0.00     99.74
04:29:36 PM     all      0.11      0.00      0.13      0.12      0.00     99.64
04:29:56 PM     all      0.12      0.00      0.08      0.06      0.00     99.75
04:30:16 PM     all      8.77      0.00      1.15      0.09      0.00     89.99
04:30:36 PM     all      9.13      0.00      0.45      0.09      0.00     90.32
04:30:56 PM     all      0.11      0.00      0.07      0.05      0.00     99.77
04:31:16 PM     all      0.10      0.00      0.10      0.05      0.00     99.75
04:31:36 PM     all      0.12      0.00      0.12      0.13      0.00     99.63
04:31:56 PM     all      0.10      0.00      0.07      0.06      0.00     99.76
04:32:16 PM     all      0.12      0.00      0.08      0.09      0.00     99.70
04:32:36 PM     all      0.11      0.00      0.13      0.04      0.00     99.71
04:32:56 PM     all      0.12      0.00      0.09      0.07      0.00     99.72
04:33:16 PM     all      0.10      0.00      0.09      0.06      0.00     99.75
04:33:36 PM     all      0.12      0.00      0.13      0.13      0.00     99.63
04:33:56 PM     all      0.10      0.00      0.08      0.04      0.00     99.78
04:34:16 PM     all      0.10      0.00      0.09      0.06      0.00     99.76
04:34:36 PM     all      0.11      0.00      0.12      0.06      0.00     99.70
04:34:56 PM     all      0.13      0.00      0.08      0.07      0.00     99.72
04:35:16 PM     all      0.12      0.00      1.28      0.05      0.00     98.55
04:35:36 PM     all      0.22      0.00      0.19      0.14      0.00     99.45
04:35:56 PM     all      0.10      0.00      0.08      0.08      0.00     99.74
04:36:16 PM     all      0.10      0.00      0.09      0.07      0.00     99.74
04:36:36 PM     all      0.13      0.00      0.12      0.04      0.00     99.71
04:36:56 PM     all      2.45      0.00      0.42      0.14      0.00     96.99
04:37:16 PM     all      0.12      0.00      0.09      0.09      0.00     99.71
04:37:36 PM     all      0.13      0.00      0.13      0.15      0.00     99.59
04:37:56 PM     all      0.11      0.00      0.09      0.06      0.00     99.74
04:38:16 PM     all      0.16      0.00      0.11      0.08      0.00     99.65
04:38:36 PM     all      0.12      0.00      0.13      0.06      0.00     99.70
04:38:56 PM     all      0.10      0.00      0.08      0.06      0.00     99.76
04:39:16 PM     all      0.11      0.00      0.09      0.06      0.00     99.73
04:39:36 PM     all      0.13      0.00      0.13      0.11      0.00     99.63
04:39:56 PM     all      0.09      0.00      0.08      0.05      0.00     99.78
04:40:16 PM     all      0.14      0.00      0.68      0.06      0.00     99.12
04:40:36 PM     all      0.21      0.00      0.21      0.10      0.00     99.48
04:40:56 PM     all      0.12      0.00      0.07      0.04      0.00     99.77
04:41:16 PM     all      0.12      0.00      0.08      0.07      0.00     99.73
04:41:36 PM     all      0.19      0.00      0.13      0.11      0.00     99.57
04:41:56 PM     all      0.10      0.00      0.08      0.06      0.00     99.76
